feature,median_rel_drift
log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8503531385529337
log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.8514788087415279
wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.8522566517259675
wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.8537887062737518
log-sigma-2-0-mm-3D_firstorder_Range,0.854385602171337
log-sigma-1-0-mm-3D_glrlm_RunVariance,0.8575099464731425
wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.8615625261157157
original_firstorder_Range,0.8682382568181167
wavelet-HHL_gldm_DependenceVariance,0.8707281563654752
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8723164575995187
wavelet-LHL_glrlm_RunEntropy,0.8728807123663491
log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8804244957200724
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8820025689740253
wavelet-LHL_gldm_SmallDependenceEmphasis,0.8929236376613614
log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.8968811953988945
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.9001801521707772
wavelet-HHH_gldm_DependenceEntropy,0.900558082996554
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.903424768924215
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.9156125743065208
wavelet-HHL_glszm_GrayLevelVariance,0.9164576657109118
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.9164576657109123
wavelet-HHH_glrlm_ShortRunEmphasis,0.9221359306167807
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.9273197663448354
wavelet-HLH_glszm_ZoneEntropy,0.9274780689030158
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.9341395165491754
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.9351967764689713
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.9380636383224359
wavelet-HHL_glrlm_RunVariance,0.9438127194425321
wavelet-HHH_glrlm_RunEntropy,0.9532570496639475
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.9534652157690475
wavelet-LHH_gldm_SmallDependenceEmphasis,0.9561887047948356
wavelet-HLL_gldm_LargeDependenceEmphasis,0.9694360218498207
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.9926077778901057
wavelet-HHL_glrlm_ShortRunEmphasis,0.9952180770477199
wavelet-HHH_gldm_DependenceVariance,0.9995109922401167
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.9996165260137353
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,1.0
wavelet-HLH_glszm_GrayLevelVariance,1.0
wavelet-LHH_glszm_GrayLevelVariance,1.0
wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,1.0
wavelet-LLL_firstorder_Range,1.003674143813531
wavelet-HLL_glrlm_RunPercentage,1.004026466571408
log-sigma-4-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,1.0176734940884196
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,1.0210786241576462
wavelet-HLL_glrlm_RunVariance,1.0375307548907728
original_shape_SurfaceVolumeRatio,1.037681648228681
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,1.037881324023224
wavelet-HHH_glrlm_RunVariance,1.03875327945615
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,1.0436762561212825
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,1.0459994768890097
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,1.0571540676330011
wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,1.057419458361504
wavelet-HHL_gldm_SmallDependenceEmphasis,1.0602019799994535
wavelet-HHH_gldm_SmallDependenceEmphasis,1.0608484110379806
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,1.0654219746745737
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,1.0659650789559727
wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,1.0687069294433194
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,1.0687192354498523
wavelet-HLH_gldm_LargeDependenceEmphasis,1.071650610845339
wavelet-HLH_glrlm_ShortRunEmphasis,1.0764864759643742
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,1.0790250287817695
wavelet-HLL_glrlm_LongRunEmphasis,1.0834710155456233
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,1.0856125197304607
wavelet-HLH_glrlm_RunEntropy,1.0866430946330043
log-sigma-5-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,1.091942382658773
wavelet-HHH_gldm_LargeDependenceEmphasis,1.1003197411475536
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,1.1074937344474982
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,1.1075247069158747
wavelet-HHH_glrlm_RunPercentage,1.1164590324538846
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,1.119835420071305
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,1.1276685179771126
wavelet-HLH_glrlm_RunPercentage,1.1312781121461901
wavelet-HLH_glrlm_LongRunEmphasis,1.1342955961572037
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,1.1398015456424027
wavelet-HLL_glrlm_RunEntropy,1.1413632827883269
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,1.1420399098494174
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,1.1433966643722844
wavelet-HHL_glrlm_RunEntropy,1.1438405768306152
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,1.1447501399904727
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,1.1463906065425296
wavelet-HHH_glrlm_LongRunEmphasis,1.1473838364585913
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,1.1579630666659204
wavelet-HHL_glrlm_RunPercentage,1.1701215982441333
wavelet-HLH_glrlm_RunVariance,1.1914382560041563
wavelet-HHL_gldm_LargeDependenceEmphasis,1.1950038338302629
wavelet-HLL_gldm_SmallDependenceEmphasis,1.1994209150875763
wavelet-HLH_gldm_SmallDependenceEmphasis,1.2058971510943275
wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,1.2155571341109963
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,1.2208814100983982
wavelet-HLL_glrlm_ShortRunEmphasis,1.2386225952906207
wavelet-HHH_glszm_SizeZoneNonUniformity,5.0
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,5.0
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,5.0
